DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.0955, 0.2205, 34.3680725729*(x-0.0955)*(x-0.0955)*(x-0.0955)-15.8299331823*(x-0.0955)*(x-0.0955)+2.34647989372*(x-0.0955)+1.0283830165863037
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.2205, 0.275, 343.704664542*(x-0.2205)*(x-0.2205)*(x-0.2205)-40.1190601439*(x-0.2205)*(x-0.2205)+0.0*(x-0.2205)+1.1414754390716553
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.275, 0.328, 597.316860242*(x-0.275)*(x-0.275)*(x-0.275)-35.1252638221*(x-0.275)*(x-0.275)-1.31031121611*(x-0.275)+1.0779502391815186
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.328, 0.383, -1056.17316839*(x-0.328)*(x-0.328)*(x-0.328)+87.1342863918*(x-0.328)*(x-0.328)+0.0*(x-0.328)+0.9987636208534241
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.383, 0.4385, 144.717057822*(x-0.383)*(x-0.383)*(x-0.383)-15.8002832578*(x-0.383)*(x-0.383)+0.0*(x-0.383)+1.086624026298523
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.4385, 0.495, 121.879094603*(x-0.4385)*(x-0.4385)*(x-0.4385)-6.64308256363*(x-0.4385)*(x-0.4385)-0.416537289545*(x-0.4385)+1.0626951456069946
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.495, 0.5515, -5.00715393901*(x-0.495)*(x-0.495)*(x-0.495)+1.7428795705*(x-0.495)*(x-0.495)+0.0*(x-0.495)+1.0399367809295654
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.5515, 0.609, -431.691869724*(x-0.5515)*(x-0.5515)*(x-0.5515)+35.9378313291*(x-0.5515)*(x-0.5515)+0.148993129981*(x-0.5515)+1.0445973873138428
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.609, 0.666, 205.542259195*(x-0.609)*(x-0.609)*(x-0.609)-23.8195225715*(x-0.609)*(x-0.609)+0.0*(x-0.609)+1.0899152755737305
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.666, 0.7215, 20.9775264429*(x-0.666)*(x-0.666)*(x-0.666)-1.5849096267*(x-0.666)*(x-0.666)-0.712005172778*(x-0.666)+1.0505906343460083
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.7215, 0.776, 208.984880757*(x-0.7215)*(x-0.7215)*(x-0.7215)-10.7167886454*(x-0.7215)*(x-0.7215)-0.694082063863*(x-0.7215)+1.009778618812561
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.776, 0.8295, -506.969484112*(x-0.776)*(x-0.776)*(x-0.776)+40.6843011*(x-0.776)*(x-0.776)+0.0*(x-0.776)+0.9739497900009155
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.8295, 0.8815, 546.111300934*(x-0.8295)*(x-0.8295)*(x-0.8295)-45.3932453274*(x-0.8295)*(x-0.8295)+0.0*(x-0.8295)+1.0127660036087036
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.8815, 0.931, -59.2280447218*(x-0.8815)*(x-0.8815)*(x-0.8815)+5.26782628357*(x-0.8815)*(x-0.8815)-0.290842640875*(x-0.8815)+0.9668102860450745
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.931, 0.9825, 2.10804260046*(x-0.931)*(x-0.931)*(x-0.931)-0.925829157737*(x-0.931)*(x-0.931)-0.20469838854*(x-0.931)+0.9581374526023865
3, iterativefit, up_lf, 0, 0.0, 2.5, 100, 10000.0, 0.9825, 1.1, 0.945427894592
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, -15, 0, 0.953330457211
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0, 0.0105, 0.722192704678
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.0105, 0.0285, -270.669468231*(x-0.0105)*(x-0.0105)*(x-0.0105)+43.554828964*(x-0.0105)*(x-0.0105)+7.96830474259*(x-0.0105)+0.7221927046775818
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.0285, 0.043, -20242.1081028*(x-0.0285)*(x-0.0285)*(x-0.0285)+338.241408627*(x-0.0285)*(x-0.0285)+9.27318786217*(x-0.0285)+0.8781554102897644
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.043, 0.0575, -3213.13947755*(x-0.043)*(x-0.043)*(x-0.043)-69.5232914115*(x-0.043)*(x-0.043)+6.3144790265*(x-0.043)+1.0220212936401367
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.0575, 0.0735, -114.331226072*(x-0.0575)*(x-0.0575)*(x-0.0575)-47.1355054875*(x-0.0575)*(x-0.0575)+2.2716158501*(x-0.0575)+1.0891683101654053
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.0735, 0.091, -617.293384033*(x-0.0735)*(x-0.0735)*(x-0.0735)-3.09528560858*(x-0.0735)*(x-0.0735)+0.675473292881*(x-0.0735)+1.1129791736602783
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.091, 0.1095, 13171.3356282*(x-0.091)*(x-0.091)*(x-0.091)-365.504563682*(x-0.091)*(x-0.091)+0.0*(x-0.091)+1.1205437183380127
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.1095, 0.13, -10624.8683919*(x-0.1095)*(x-0.1095)*(x-0.1095)+447.635667754*(x-0.1095)*(x-0.1095)+0.0*(x-0.1095)+1.078845739364624
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.13, 0.158, -7101.90406597*(x-0.13)*(x-0.13)*(x-0.13)+209.748550186*(x-0.13)*(x-0.13)+4.95775955276*(x-0.13)+1.1754300594329834
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.158, 0.1985, 25.2092269826*(x-0.158)*(x-0.158)*(x-0.158)-1.53146053919*(x-0.158)*(x-0.158)+0.0*(x-0.158)+1.322789192199707
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.1985, 0.2715, -36.9912311449*(x-0.1985)*(x-0.1985)*(x-0.1985)+4.38913204398*(x-0.1985)*(x-0.1985)+0.0*(x-0.1985)+1.3219518661499023
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.2715, 0.6655, -0.00731587931224*(x-0.2715)*(x-0.2715)*(x-0.2715)-0.058410409371*(x-0.2715)*(x-0.2715)+0.0494344661071*(x-0.2715)+1.3309513330459595
3, iterativefit, up_lf, 2, 0.0, 0.8, 20, 30, 0.6655, 1.1, 1.34091365337
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, -15, 0, 0.975447118282
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0, 0.012, 0.73363161087
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.012, 0.0325, 9.98471264289*(x-0.012)*(x-0.012)*(x-0.012)-19.1574790902*(x-0.012)*(x-0.012)+7.7748910187*(x-0.012)+0.7336316108703613
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.0325, 0.0495, -9786.38942847*(x-0.0325)*(x-0.0325)*(x-0.0325)+147.168999833*(x-0.0325)*(x-0.0325)+7.00202260246*(x-0.0325)+0.885051965713501
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.0495, 0.067, 4265.97773276*(x-0.0495)*(x-0.0495)*(x-0.0495)-139.645956833*(x-0.0495)*(x-0.0495)+3.5209689623*(x-0.0495)+0.9985376596450806
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.067, 0.086, -8183.59383189*(x-0.067)*(x-0.067)*(x-0.067)+166.055384337*(x-0.067)*(x-0.067)+2.55272751512*(x-0.067)+1.0402510166168213
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.086, 0.1065, 3828.30878436*(x-0.086)*(x-0.086)*(x-0.086)-137.404184147*(x-0.086)*(x-0.086)+0.0*(x-0.086)+1.0925675630569458
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.1065, 0.1285, 821.644949661*(x-0.1065)*(x-0.1065)*(x-0.1065)-8.77266401725*(x-0.1065)*(x-0.1065)-0.807031250148*(x-0.1065)+1.0678048133850098
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.1285, 0.1555, -20897.2073701*(x-0.1285)*(x-0.1285)*(x-0.1285)+846.33689849*(x-0.1285)*(x-0.1285)+0.0*(x-0.1285)+1.0545530319213867
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.1555, 0.1895, 2199.46962594*(x-0.1555)*(x-0.1555)*(x-0.1555)-112.172950923*(x-0.1555)*(x-0.1555)+0.0*(x-0.1555)+1.2602128982543945
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.1895, 0.2405, -1976.36031912*(x-0.1895)*(x-0.1895)*(x-0.1895)+154.47604723*(x-0.1895)*(x-0.1895)+0.0*(x-0.1895)+1.2169889211654663
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.2405, 0.328, 27.9231464323*(x-0.2405)*(x-0.2405)*(x-0.2405)-4.40131631493*(x-0.2405)*(x-0.2405)+0.335017247352*(x-0.2405)+1.3566149473190308
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.328, 0.6965, 0.063682598624*(x-0.328)*(x-0.328)*(x-0.328)+0.33947048293*(x-0.328)*(x-0.328)+0.206146661856*(x-0.328)+1.370937705039978
3, iterativefit, up_lf, 2, 0.8, 1.6, 20, 30, 0.6965, 1.1, 1.49618685246
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, -15, 0, 0.848659813404
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0, 0.0145, 0.812526762486
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.0145, 0.039, -463.24732217*(x-0.0145)*(x-0.0145)*(x-0.0145)-49.8833032318*(x-0.0145)*(x-0.0145)+8.1094527896*(x-0.0145)+0.8125267624855042
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.039, 0.0595, -5778.16391179*(x-0.039)*(x-0.039)*(x-0.039)+70.7836051341*(x-0.039)*(x-0.039)+4.83097831584*(x-0.039)+0.974453330039978
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.0595, 0.0825, -36.14007701*(x-0.0595)*(x-0.0595)*(x-0.0595)-8.49851461604*(x-0.0595)*(x-0.0595)+0.448285974553*(x-0.0595)+1.0534555912017822
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.0825, 0.108, 4251.59133765*(x-0.0825)*(x-0.0825)*(x-0.0825)-200.826382043*(x-0.0825)*(x-0.0825)+0.0*(x-0.0825)+1.058830738067627
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.108, 0.134, 2026.51480304*(x-0.108)*(x-0.108)*(x-0.108)-41.565737275*(x-0.108)*(x-0.108)-1.94835368227*(x-0.108)+0.9987406134605408
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.134, 0.163, -5301.21104745*(x-0.134)*(x-0.134)*(x-0.134)+273.023930036*(x-0.134)*(x-0.134)+0.0*(x-0.134)+0.9556030035018921
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.163, 0.198, 397.058230934*(x-0.163)*(x-0.163)*(x-0.163)-30.4254909709*(x-0.163)*(x-0.163)+2.46043246935*(x-0.163)+1.055924892425537
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.198, 0.2455, -119.391742057*(x-0.198)*(x-0.198)*(x-0.198)+3.735677962*(x-0.198)*(x-0.198)+1.78983710007*(x-0.198)+1.1217926740646362
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.2455, 0.3155, 32.6365909985*(x-0.2455)*(x-0.2455)*(x-0.2455)-6.00272865477*(x-0.2455)*(x-0.2455)+1.33659365241*(x-0.2455)+1.2024431228637695
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.3155, 0.4165, -7.75866306173*(x-0.3155)*(x-0.3155)*(x-0.3155)-0.136400625362*(x-0.3155)*(x-0.3155)+0.975969528417*(x-0.3155)+1.2777856588363647
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.4165, 0.743, -0.89001251333*(x-0.4165)*(x-0.4165)*(x-0.4165)-0.183092823823*(x-0.4165)*(x-0.4165)+0.710978236415*(x-0.4165)+1.3669734001159668
3, iterativefit, up_lf, 2, 1.6, 2.5, 20, 30, 0.743, 1.1, 1.54861223698
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, -15, 0, 0.996131300926
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0, 0.0085, 0.722449481487
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.0085, 0.02, -30268.3005322*(x-0.0085)*(x-0.0085)*(x-0.0085)+1074.35802471*(x-0.0085)*(x-0.0085)+0.0*(x-0.0085)+0.7224494814872742
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.02, 0.026, -568836.388464*(x-0.02)*(x-0.02)*(x-0.02)+4958.34268014*(x-0.02)*(x-0.02)+12.7012863321*(x-0.02)+0.8184990286827087
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.026, 0.0325, 88531.7276687*(x-0.026)*(x-0.026)*(x-0.026)-1144.84398847*(x-0.026)*(x-0.026)+10.7670685397*(x-0.026)+0.9503384232521057
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.0325, 0.0395, 16810.4732815*(x-0.0325)*(x-0.0325)*(x-0.0325)-111.831761072*(x-0.0325)*(x-0.0325)+7.10549317155*(x-0.0325)+0.9962677359580994
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.0395, 0.047, -68734.7658496*(x-0.0395)*(x-0.0395)*(x-0.0395)+666.426968924*(x-0.0395)*(x-0.0395)+8.01098808892*(x-0.0395)+1.0462924242019653
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.047, 0.056, 24379.7554592*(x-0.047)*(x-0.047)*(x-0.047)-391.123425442*(x-0.047)*(x-0.047)+6.40840088567*(x-0.047)+1.1148638725280762
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.056, 0.067, -52857.0875564*(x-0.056)*(x-0.056)*(x-0.056)+631.575589939*(x-0.056)*(x-0.056)+5.2924598043*(x-0.056)+1.1586313247680664
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.067, 0.0835, 4412.48799597*(x-0.067)*(x-0.067)*(x-0.067)-127.202706663*(x-0.067)*(x-0.067)+0.0*(x-0.067)+1.2229162454605103
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.0835, 0.113, 286.319384868*(x-0.0835)*(x-0.0835)*(x-0.0835)-2.60539974347*(x-0.0835)*(x-0.0835)-0.593789749179*(x-0.0835)+1.2081067562103271
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.113, 0.173, -1696.45477235*(x-0.113)*(x-0.113)*(x-0.113)+152.788199325*(x-0.113)*(x-0.113)+0.0*(x-0.113)+1.1956731081008911
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.173, 0.612, 0.0167783099263*(x-0.173)*(x-0.173)*(x-0.173)-0.0257095394526*(x-0.173)*(x-0.173)+0.0128723776375*(x-0.173)+1.3792763948440552
3, iterativefit, up_lf, 2, 0.0, 0.8, 30, 40, 0.612, 1.1, 1.38139212132
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, -15, 0, 0.990969479084
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0, 0.0085, 0.715241014957
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.0085, 0.022, -922.807286619*(x-0.0085)*(x-0.0085)*(x-0.0085)+86.0959753169*(x-0.0085)*(x-0.0085)+7.26105862006*(x-0.0085)+0.715241014957428
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.022, 0.032, -14992.7781925*(x-0.022)*(x-0.022)*(x-0.022)+240.384021671*(x-0.022)*(x-0.022)+9.08110506966*(x-0.022)+0.8266858458518982
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.032, 0.0425, -16991.9564661*(x-0.032)*(x-0.032)*(x-0.032)+127.366219285*(x-0.032)*(x-0.032)+9.39095204533*(x-0.032)+0.9265425205230713
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.0425, 0.054, 15259.3765314*(x-0.0425)*(x-0.0425)*(x-0.0425)-298.248121982*(x-0.0425)*(x-0.0425)+6.44555304913*(x-0.0425)+1.019519329071045
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.054, 0.0665, -27976.5518808*(x-0.054)*(x-0.054)*(x-0.054)+413.475459989*(x-0.054)*(x-0.054)+5.64000388239*(x-0.054)+1.0774074792861938
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.0665, 0.0805, 7270.0335007*(x-0.0665)*(x-0.0665)*(x-0.0665)-176.568661856*(x-0.0665)*(x-0.0665)+2.86288168799*(x-0.0665)+1.1578713655471802
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.0805, 0.098, -11301.4628725*(x-0.0805)*(x-0.0805)*(x-0.0805)+233.985147421*(x-0.0805)*(x-0.0805)+2.19373885442*(x-0.0805)+1.1832932233810425
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.098, 0.1265, 5889.01730683*(x-0.098)*(x-0.098)*(x-0.098)-251.755489867*(x-0.098)*(x-0.098)+0.0*(x-0.098)+1.2327728271484375
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.1265, 0.1745, -1887.4156385*(x-0.1265)*(x-0.1265)*(x-0.1265)+154.414105711*(x-0.1265)*(x-0.1265)+0.0*(x-0.1265)+1.1646100282669067
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.1745, 0.2455, 16.1175729803*(x-0.1745)*(x-0.1745)*(x-0.1745)-9.23591117373*(x-0.1745)*(x-0.1745)+1.777937255*(x-0.1745)+1.3116470575332642
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.2455, 0.6485, -0.897057813867*(x-0.2455)*(x-0.2455)*(x-0.2455)-0.338850045951*(x-0.2455)*(x-0.2455)+0.710183924513*(x-0.2455)+1.397091031074524
3, iterativefit, up_lf, 2, 0.8, 1.6, 30, 40, 0.6485, 1.1, 1.56954967976
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, -15, 0, 0.978294253349
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0, 0.0115, 0.7259811759
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.0115, 0.0325, -159.468008197*(x-0.0115)*(x-0.0115)*(x-0.0115)-37.4806111883*(x-0.0115)*(x-0.0115)+8.49449324205*(x-0.0115)+0.7259811758995056
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.0325, 0.0515, -4567.8509046*(x-0.0325)*(x-0.0325)*(x-0.0325)+49.6610642278*(x-0.0325)*(x-0.0325)+6.70933139729*(x-0.0325)+0.8863597512245178
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.0515, 0.072, 2876.1096359*(x-0.0515)*(x-0.0515)*(x-0.0515)-110.023899852*(x-0.0515)*(x-0.0515)+3.64946930827*(x-0.0515)+1.0004338026046753
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.072, 0.0955, -1572.6670614*(x-0.072)*(x-0.072)*(x-0.072)+45.1480913602*(x-0.072)*(x-0.072)+2.76454463778*(x-0.072)+1.053788423538208
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.0955, 0.122, -1999.45424562*(x-0.0955)*(x-0.0955)*(x-0.0955)+36.4407821553*(x-0.0955)*(x-0.0955)+2.28098877773*(x-0.0955)+1.1232783794403076
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.122, 0.152, 2699.27801909*(x-0.122)*(x-0.122)*(x-0.122)-121.467510859*(x-0.122)*(x-0.122)+0.0*(x-0.122)+1.1721060276031494
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.152, 0.1885, -3332.1346251*(x-0.152)*(x-0.152)*(x-0.152)+188.753962023*(x-0.152)*(x-0.152)+0.0*(x-0.152)+1.135665774345398
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.1885, 0.237, -11.2067949973*(x-0.1885)*(x-0.1885)*(x-0.1885)-3.94068674465*(x-0.1885)*(x-0.1885)+0.461330164828*(x-0.1885)+1.225101113319397
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.237, 0.3015, 442.849758659*(x-0.237)*(x-0.237)*(x-0.237)-42.8457141503*(x-0.237)*(x-0.237)+0.0*(x-0.237)+1.2369276285171509
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.3015, 0.3985, -179.896696765*(x-0.3015)*(x-0.3015)*(x-0.3015)+32.7277605421*(x-0.3015)*(x-0.3015)+0.0*(x-0.3015)+1.1775113344192505
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.3985, 0.7345, -1.01686256845*(x-0.3985)*(x-0.3985)*(x-0.3985)-0.305364752041*(x-0.3985)*(x-0.3985)+1.27124148559*(x-0.3985)+1.3212599754333496
3, iterativefit, up_lf, 2, 1.6, 2.5, 30, 40, 0.7345, 1.1, 1.67534995079
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, -15, 0, 1.0299295187
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0, 0.0075, 0.730075180531
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.0075, 0.0175, -1527.25751954*(x-0.0075)*(x-0.0075)*(x-0.0075)+96.1148268472*(x-0.0075)*(x-0.0075)+10.9852207196*(x-0.0075)+0.7300751805305481
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.0175, 0.023, 65185.209861*(x-0.0175)*(x-0.0175)*(x-0.0175)-249.908084047*(x-0.0175)*(x-0.0175)+12.4493400007*(x-0.0175)+0.8480116128921509
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.023, 0.029, -531437.854988*(x-0.023)*(x-0.023)*(x-0.023)+3850.37303415*(x-0.023)*(x-0.023)+15.6159088711*(x-0.023)+0.9197684526443481
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.029, 0.035, 72492.5993957*(x-0.029)*(x-0.029)*(x-0.029)-756.752535677*(x-0.029)*(x-0.029)+4.42509694216*(x-0.029)+1.0372867584228516
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.035, 0.041, -20868.0793105*(x-0.035)*(x-0.035)*(x-0.035)+323.010561955*(x-0.035)*(x-0.035)+3.17326724877*(x-0.035)+1.0522526502609253
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.041, 0.0475, 17996.6040752*(x-0.041)*(x-0.041)*(x-0.041)-32.6282949054*(x-0.041)*(x-0.041)+4.79564142669*(x-0.041)+1.0784131288528442
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.0475, 0.0555, -126432.764615*(x-0.0475)*(x-0.0475)*(x-0.0475)+1307.25088534*(x-0.0475)*(x-0.0475)+6.65254315945*(x-0.0475)+1.11314857006073
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.0555, 0.067, 3689.49346742*(x-0.0555)*(x-0.0555)*(x-0.0555)-161.887605302*(x-0.0555)*(x-0.0555)+3.2934665187*(x-0.0555)+1.1852993965148926
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.067, 0.087, 1350.62076547*(x-0.067)*(x-0.067)*(x-0.067)-45.4122533987*(x-0.067)*(x-0.067)+1.03385812996*(x-0.067)+1.2073758840560913
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.087, 0.1375, -451.279832856*(x-0.087)*(x-0.087)*(x-0.087)+31.5649902374*(x-0.087)*(x-0.087)+0.838112912586*(x-0.087)+1.2206931114196777
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.1375, 0.5925, -0.0649138819574*(x-0.1375)*(x-0.1375)*(x-0.1375)-0.585968523186*(x-0.1375)*(x-0.1375)+0.573547745336*(x-0.1375)+1.2853971719741821
3, iterativefit, up_lf, 2, 0.0, 0.8, 40, 60, 0.5925, 1.1, 1.41893661022
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, -15, 0, 1.06603884697
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, 0, 0.0075, 0.716485142708
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, 0.0075, 0.019, -2636.70796778*(x-0.0075)*(x-0.0075)*(x-0.0075)+172.063830862*(x-0.0075)*(x-0.0075)+7.45053088486*(x-0.0075)+0.7164851427078247
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, 0.019, 0.027, -50444.4726361*(x-0.019)*(x-0.019)*(x-0.019)+588.885548914*(x-0.019)*(x-0.019)+10.3618851085*(x-0.019)+0.8209115862846375
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, 0.027, 0.0355, -10575.1257146*(x-0.027)*(x-0.027)*(x-0.027)-65.4397044794*(x-0.027)*(x-0.027)+10.0987151449*(x-0.027)+0.9156677722930908
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, 0.0355, 0.045, 23482.3897036*(x-0.0355)*(x-0.0355)*(x-0.0355)-362.382233554*(x-0.0355)*(x-0.0355)+6.69408167015*(x-0.0355)+0.9902843832969666
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, 0.045, 0.055, -20315.4814223*(x-0.045)*(x-0.045)*(x-0.045)+312.623158898*(x-0.045)*(x-0.045)+6.16667624487*(x-0.045)+1.0413063764572144
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, 0.055, 0.0655, 1609.88436452*(x-0.055)*(x-0.055)*(x-0.055)-86.7338821805*(x-0.055)*(x-0.055)+6.32449499614*(x-0.055)+1.113919973373413
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, 0.0655, 0.0775, -13487.3169397*(x-0.0655)*(x-0.0655)*(x-0.0655)+122.348687356*(x-0.0655)*(x-0.0655)+5.03555272392*(x-0.0655)+1.172628402709961
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, 0.0775, 0.0955, 1971.09541395*(x-0.0775)*(x-0.0775)*(x-0.0775)-80.4236794811*(x-0.0775)*(x-0.0775)+2.14540030252*(x-0.0775)+1.2273671627044678
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, 0.0955, 0.1315, 357.86868525*(x-0.0955)*(x-0.0955)*(x-0.0955)-17.3350487638*(x-0.0955)*(x-0.0955)+1.16605258357*(x-0.0955)+1.2514225244522095
3, iterativefit, up_lf, 2, 0.8, 1.6, 40, 60, 0.1315, 0.1975, -471.579147083*(x-0.1315)*(x-0.1315)*(x-0.1315)+42.6454632191*(x-0.1315)*(x-0.1315)+1.30932252082*(x-0.1315)+1.2876309156417847
